License Plate,Transaction Type,Description,Value,Customer,Segment,Contract Duration
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,3257,customer_5,engineering,14
DVO-436,Sale,Sale of DUSTER OROCH EXPRESS 1.6 SCE,63033,customer_5,engineering,14
KCL-928,Purchase,Purchase of TOYOTA-HILUX CD 4X4 STANDART,-162366,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,4997,customer_5,energy,32
KCL-928,Sale,Sale of TOYOTA-HILUX CD 4X4 STANDART,97484,customer_5,energy,32
AMB-411,Purchase,Purchase of FIAT - ARGO DRIVE 1.0,-64061,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Rental,Rental of FIAT - ARGO DRIVE 1.0,1971,customer_5,energy,32
AMB-411,Sale,Sale of FIAT - ARGO DRIVE 1.0,41431,customer_5,energy,32
CVB-588,Purchase,Purchase of DUSTER OROCH EXPRESS 1.6 SCE,-88606,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_5,energy,32
CVB-588,Sale,Sale of DUSTER OROCH EXPRESS 1.6 SCE,62216,customer_5,energy,32
HGB-455,Purchase,Purchase of HYUNDAI-HB20 1.6 COMFORT,-65000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Rental,Rental of HYUNDAI-HB20 1.6 COMFORT,2000,customer_5,energy,32
HGB-455,Sale,Sale of HYUNDAI-HB20 1.6 COMFORT,43984,customer_5,energy,32
TWA-343,Purchase,Purchase of JEEP-RENEGADE SPORT 1.8 FLEX,-75000,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_5,energy,32
TWA-343,Sale,Sale of JEEP-RENEGADE SPORT 1.8 FLEX,49278,customer_5,energy,32
CAG-885,Purchase,Purchase of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,-201850,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,6212,customer_5,energy,32
CAG-885,Sale,Sale of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,132476,customer_5,energy,32
EDZ-920,Purchase,Purchase of FIAT-MOBI LIKE 1.0 FLEX,-48000,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1477,customer_5,energy,32
EDZ-920,Sale,Sale of FIAT-MOBI LIKE 1.0 FLEX,35446,customer_5,energy,32
ZHA-559,Purchase,Purchase of VW-GOL TREND 1.6 FLEX 4P,-34083,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
ZHA-559,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1049,customer_5,energy,32
