id_customer,id_vehicle,desc_vehicle,purchase_value,selling_value,segment,contract_duration
customer_99,vehicle_1,SAVEIRO CS RB MPI,82245,39146,mining,23
customer_79,vehicle_1,SAVEIRO CS RB MPI,82245,53963,engineering,12
customer_28,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,51126,agribusiness,18
customer_35,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,75769,mining,16
customer_28,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,144310,agribusiness,20
customer_45,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,117018,energy,18
customer_17,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,125837,other,22
customer_13,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,26142,other,24
customer_37,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123085,agribusiness,14
customer_66,vehicle_7,HILUX CS DSL 4X4,262854,158034,energy,12
customer_19,vehicle_7,HILUX CS DSL 4X4,262854,173995,energy,29
customer_69,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60761,other,14
customer_70,vehicle_7,HILUX CS DSL 4X4,262854,194006,engineering,13
customer_33,vehicle_1,SAVEIRO CS RB MPI,82245,55307,engineering,7
customer_89,vehicle_1,SAVEIRO CS RB MPI,82245,59843,agribusiness,16
customer_45,vehicle_6,TOYOTA-HILUX CS 4X4,172298,109582,energy,30
customer_59,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22127,energy,36
customer_23,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,88837,mining,34
customer_23,vehicle_1,SAVEIRO CS RB MPI,82245,36866,mining,29
customer_42,vehicle_8,GM-S10 CABINE SIMPLES,175555,92988,mining,23
customer_40,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47836,engineering,13
customer_34,vehicle_8,GM-S10 CABINE SIMPLES,175555,122943,agribusiness,19
customer_18,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,39581,mining,23
customer_50,vehicle_8,GM-S10 CABINE SIMPLES,175555,80934,mining,36
customer_53,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,44311,mining,36
customer_70,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60197,engineering,15
customer_95,vehicle_7,HILUX CS DSL 4X4,262854,190829,agribusiness,18
customer_5,vehicle_1,SAVEIRO CS RB MPI,82245,39737,mining,21
customer_21,vehicle_7,HILUX CS DSL 4X4,262854,203832,agribusiness,20
customer_15,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125122,energy,22
customer_39,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,69790,agribusiness,22
customer_3,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,42738,engineering,9
customer_43,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,96818,mining,30
customer_13,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60513,other,17
customer_25,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,26097,other,20
customer_89,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64205,agribusiness,22
customer_85,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,54703,energy,35
customer_15,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,100932,energy,15
customer_7,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,126053,other,24
customer_83,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50556,other,24
customer_21,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,57352,agribusiness,13
customer_70,vehicle_8,GM-S10 CABINE SIMPLES,175555,114822,engineering,11
customer_55,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,103123,energy,34
customer_59,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47221,energy,22
customer_72,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,73120,mining,30
customer_96,vehicle_6,TOYOTA-HILUX CS 4X4,172298,135710,agribusiness,12
customer_50,vehicle_1,SAVEIRO CS RB MPI,82245,36511,mining,29
customer_51,vehicle_7,HILUX CS DSL 4X4,262854,119319,mining,26
customer_20,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44631,engineering,11
customer_97,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22469,engineering,10
customer_72,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,15884,mining,31
customer_54,vehicle_1,SAVEIRO CS RB MPI,82245,57894,energy,16
customer_14,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21029,energy,30
customer_92,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60686,agribusiness,24
customer_18,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,29115,mining,30
customer_10,vehicle_8,GM-S10 CABINE SIMPLES,175555,125129,energy,26
customer_43,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16801,mining,34
customer_60,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123157,other,22
customer_29,vehicle_1,SAVEIRO CS RB MPI,82245,41925,mining,35
customer_6,vehicle_6,TOYOTA-HILUX CS 4X4,172298,116195,energy,15
customer_31,vehicle_7,HILUX CS DSL 4X4,262854,189669,engineering,10
customer_13,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,59579,other,22
customer_71,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56241,energy,32
customer_40,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127393,engineering,8
customer_92,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,126915,agribusiness,17
customer_74,vehicle_7,HILUX CS DSL 4X4,262854,200724,agribusiness,24
customer_77,vehicle_1,SAVEIRO CS RB MPI,82245,54769,energy,36
customer_30,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125443,agribusiness,19
customer_94,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,55146,engineering,5
customer_39,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63349,agribusiness,24
customer_93,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49109,other,10
customer_74,vehicle_8,GM-S10 CABINE SIMPLES,175555,139853,agribusiness,15
customer_76,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,38848,mining,25
customer_55,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21063,energy,33
customer_15,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,61262,energy,12
customer_7,vehicle_8,GM-S10 CABINE SIMPLES,175555,131680,other,23
customer_55,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,114127,energy,18
customer_66,vehicle_8,GM-S10 CABINE SIMPLES,175555,130053,energy,29
customer_19,vehicle_1,SAVEIRO CS RB MPI,82245,51521,energy,27
customer_32,vehicle_1,SAVEIRO CS RB MPI,82245,44795,mining,36
customer_81,vehicle_8,GM-S10 CABINE SIMPLES,175555,125828,energy,22
customer_53,vehicle_6,TOYOTA-HILUX CS 4X4,172298,93823,mining,35
customer_40,vehicle_8,GM-S10 CABINE SIMPLES,175555,126761,engineering,13
customer_79,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25388,engineering,6
customer_4,vehicle_1,SAVEIRO CS RB MPI,82245,63101,agribusiness,16
customer_51,vehicle_8,GM-S10 CABINE SIMPLES,175555,79011,mining,27
customer_8,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,30804,mining,30
customer_19,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45779,energy,17
customer_37,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,141726,agribusiness,16
customer_77,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,53764,energy,34
customer_92,vehicle_8,GM-S10 CABINE SIMPLES,175555,138540,agribusiness,21
customer_14,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,115246,energy,14
customer_30,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58355,agribusiness,22
customer_62,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,136102,engineering,10
customer_37,vehicle_8,GM-S10 CABINE SIMPLES,175555,127434,agribusiness,12
customer_3,vehicle_1,SAVEIRO CS RB MPI,82245,54007,engineering,7
customer_81,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,58526,energy,18
customer_31,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,132193,engineering,11
customer_95,vehicle_8,GM-S10 CABINE SIMPLES,175555,134124,agribusiness,13
customer_91,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,42807,engineering,14
customer_63,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,38998,energy,26
customer_7,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,66329,other,9
customer_52,vehicle_6,TOYOTA-HILUX CS 4X4,172298,113778,engineering,10
customer_58,vehicle_1,SAVEIRO CS RB MPI,82245,60244,agribusiness,22
customer_32,vehicle_1,SAVEIRO CS RB MPI,82245,41818,mining,26
customer_37,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64419,agribusiness,23
customer_93,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49942,other,13
customer_21,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63310,agribusiness,13
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,44410,mining,21
customer_11,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24286,engineering,6
customer_68,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,44126,mining,26
customer_69,vehicle_7,HILUX CS DSL 4X4,262854,196051,other,23
customer_92,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,150567,agribusiness,23
customer_14,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60646,energy,34
customer_27,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63651,energy,29
customer_26,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,59283,engineering,14
customer_54,vehicle_6,TOYOTA-HILUX CS 4X4,172298,114160,energy,28
customer_55,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22149,energy,26
customer_6,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,106069,energy,13
customer_100,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16765,mining,23
customer_69,vehicle_7,HILUX CS DSL 4X4,262854,184249,other,14
customer_72,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,47564,mining,35
customer_18,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,43843,mining,15
customer_81,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,103544,energy,24
customer_6,vehicle_8,GM-S10 CABINE SIMPLES,175555,131302,energy,14
customer_90,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58884,agribusiness,22
customer_33,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,144733,engineering,8
customer_48,vehicle_7,HILUX CS DSL 4X4,262854,116726,mining,30
customer_98,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,104543,energy,13
customer_76,vehicle_6,TOYOTA-HILUX CS 4X4,172298,91761,mining,28
customer_32,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,34089,mining,36
customer_44,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,64246,energy,25
customer_84,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,26911,other,23
customer_48,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16344,mining,25
customer_84,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50924,other,10
customer_32,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,34191,mining,21
customer_70,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,121044,engineering,15
customer_4,vehicle_1,SAVEIRO CS RB MPI,82245,58244,agribusiness,18
customer_97,vehicle_1,SAVEIRO CS RB MPI,82245,55273,engineering,14
customer_31,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,59396,engineering,15
customer_85,vehicle_7,HILUX CS DSL 4X4,262854,196477,energy,27
customer_87,vehicle_6,TOYOTA-HILUX CS 4X4,172298,113784,engineering,5
customer_64,vehicle_8,GM-S10 CABINE SIMPLES,175555,138288,agribusiness,14
customer_83,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24584,other,6
customer_88,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21598,energy,12
customer_15,vehicle_6,TOYOTA-HILUX CS 4X4,172298,119439,energy,30
customer_100,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,41532,mining,20
customer_20,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60084,engineering,8
customer_46,vehicle_6,TOYOTA-HILUX CS 4X4,172298,81012,mining,21
customer_56,vehicle_1,SAVEIRO CS RB MPI,82245,38847,mining,19
customer_30,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50903,agribusiness,20
customer_87,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25555,engineering,8
customer_33,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127523,engineering,11
customer_28,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60983,agribusiness,24
customer_89,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64472,agribusiness,21
customer_9,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,79070,mining,25
customer_95,vehicle_7,HILUX CS DSL 4X4,262854,206230,agribusiness,13
customer_11,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,106803,engineering,13
customer_43,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,18688,mining,36
customer_32,vehicle_6,TOYOTA-HILUX CS 4X4,172298,89033,mining,15
customer_86,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,106363,energy,20
customer_7,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45945,other,23
customer_88,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65982,energy,35
customer_73,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24662,engineering,8
customer_33,vehicle_1,SAVEIRO CS RB MPI,82245,57638,engineering,8
customer_4,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,46370,agribusiness,20
customer_76,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,39871,mining,15
customer_72,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,76832,mining,17
customer_85,vehicle_8,GM-S10 CABINE SIMPLES,175555,130788,energy,21
customer_23,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,78704,mining,31
customer_74,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49511,agribusiness,12
customer_55,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21898,energy,18
customer_7,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,116437,other,23
customer_41,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24895,energy,35
customer_75,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,64656,other,8
customer_97,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56862,engineering,6
customer_45,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,98859,energy,16
customer_22,vehicle_7,HILUX CS DSL 4X4,262854,168159,energy,21
customer_46,vehicle_6,TOYOTA-HILUX CS 4X4,172298,82761,mining,18
customer_17,vehicle_6,TOYOTA-HILUX CS 4X4,172298,120824,other,6
customer_56,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,76115,mining,18
customer_39,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,63429,agribusiness,17
customer_49,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120806,energy,14
customer_25,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,123848,other,16
customer_20,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65067,engineering,12
customer_65,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,129606,energy,28
customer_42,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,79192,mining,36
customer_12,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,113340,energy,30
customer_17,vehicle_7,HILUX CS DSL 4X4,262854,196565,other,12
customer_84,vehicle_1,SAVEIRO CS RB MPI,82245,61679,other,6
customer_4,vehicle_8,GM-S10 CABINE SIMPLES,175555,129475,agribusiness,17
customer_13,vehicle_1,SAVEIRO CS RB MPI,82245,64670,other,18
customer_39,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47557,agribusiness,15
customer_31,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,114784,engineering,10
customer_96,vehicle_7,HILUX CS DSL 4X4,262854,204491,agribusiness,14
customer_45,vehicle_7,HILUX CS DSL 4X4,262854,187171,energy,20
customer_61,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125736,agribusiness,22
customer_1,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45241,agribusiness,13
customer_75,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120884,other,19
customer_19,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22565,energy,18
customer_69,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65370,other,22
customer_93,vehicle_6,TOYOTA-HILUX CS 4X4,172298,137274,other,8
customer_13,vehicle_7,HILUX CS DSL 4X4,262854,208709,other,20
customer_100,vehicle_8,GM-S10 CABINE SIMPLES,175555,85793,mining,22
customer_59,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122043,energy,36
customer_74,vehicle_1,SAVEIRO CS RB MPI,82245,59290,agribusiness,19
customer_31,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,61007,engineering,5
customer_74,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58266,agribusiness,23
customer_79,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24516,engineering,12
customer_20,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45615,engineering,6
customer_47,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,39589,mining,26
customer_81,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,139252,energy,26
customer_48,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,76705,mining,31
customer_3,vehicle_8,GM-S10 CABINE SIMPLES,175555,131286,engineering,6
customer_65,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45064,energy,30
customer_25,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,63595,other,9
customer_16,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60641,other,15
customer_43,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,42397,mining,18
customer_18,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,98081,mining,15
customer_27,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,38757,energy,17
customer_63,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,111062,energy,29
customer_8,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,17663,mining,25
customer_41,vehicle_6,TOYOTA-HILUX CS 4X4,172298,121326,energy,29
customer_3,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45637,engineering,12
customer_96,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,70092,agribusiness,17
customer_67,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56448,energy,19
customer_28,vehicle_8,GM-S10 CABINE SIMPLES,175555,139756,agribusiness,12
customer_41,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43908,energy,30
customer_66,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,42372,energy,18
customer_84,vehicle_7,HILUX CS DSL 4X4,262854,185366,other,14
customer_15,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60797,energy,26
customer_13,vehicle_7,HILUX CS DSL 4X4,262854,210023,other,11
customer_13,vehicle_7,HILUX CS DSL 4X4,262854,201981,other,19
customer_96,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,62066,agribusiness,14
customer_20,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,23025,engineering,5
customer_42,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,43391,mining,36
customer_47,vehicle_6,TOYOTA-HILUX CS 4X4,172298,76319,mining,17
customer_29,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,32411,mining,17
customer_63,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,100984,energy,12
customer_10,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,102620,energy,36
customer_62,vehicle_8,GM-S10 CABINE SIMPLES,175555,128335,engineering,11
customer_49,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,20669,energy,20
customer_7,vehicle_1,SAVEIRO CS RB MPI,82245,57941,other,7
customer_52,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47906,engineering,15
customer_95,vehicle_7,HILUX CS DSL 4X4,262854,201767,agribusiness,21
customer_1,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,145495,agribusiness,17
customer_42,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,32491,mining,25
customer_47,vehicle_7,HILUX CS DSL 4X4,262854,128709,mining,18
customer_70,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,149996,engineering,13
customer_4,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60339,agribusiness,20
customer_42,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,42572,mining,17
customer_78,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,44115,mining,23
customer_20,vehicle_7,HILUX CS DSL 4X4,262854,179297,engineering,6
customer_35,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,42306,mining,26
customer_20,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,53347,engineering,13
customer_12,vehicle_6,TOYOTA-HILUX CS 4X4,172298,105758,energy,15
customer_6,vehicle_7,HILUX CS DSL 4X4,262854,160293,energy,36
customer_43,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,43879,mining,24
customer_10,vehicle_7,HILUX CS DSL 4X4,262854,177073,energy,30
customer_86,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,53075,energy,15
customer_92,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,115784,agribusiness,20
customer_66,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,107826,energy,12
customer_64,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,123041,agribusiness,12
customer_6,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56889,energy,34
customer_72,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16624,mining,20
customer_53,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,94248,mining,23
customer_98,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60810,energy,13
customer_30,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64022,agribusiness,18
customer_87,vehicle_8,GM-S10 CABINE SIMPLES,175555,128354,engineering,10
customer_54,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120044,energy,30
customer_10,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,50460,energy,24
customer_63,vehicle_1,SAVEIRO CS RB MPI,82245,49720,energy,27
customer_85,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,133289,energy,12
customer_50,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,31982,mining,30
customer_35,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,48483,mining,21
customer_69,vehicle_1,SAVEIRO CS RB MPI,82245,59170,other,13
customer_60,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50653,other,20
customer_71,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,54125,energy,23
customer_15,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,142794,energy,32
customer_85,vehicle_6,TOYOTA-HILUX CS 4X4,172298,126405,energy,35
customer_11,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45225,engineering,9
customer_100,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,105137,mining,18
customer_57,vehicle_6,TOYOTA-HILUX CS 4X4,172298,113619,energy,23
customer_67,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125226,energy,34
customer_6,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,117431,energy,23
customer_53,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,41560,mining,32
customer_15,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,46090,energy,36
customer_38,vehicle_1,SAVEIRO CS RB MPI,82245,59982,energy,28
customer_78,vehicle_8,GM-S10 CABINE SIMPLES,175555,92341,mining,27
customer_51,vehicle_6,TOYOTA-HILUX CS 4X4,172298,92766,mining,18
customer_23,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,15368,mining,29
customer_69,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49001,other,9
customer_43,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,90176,mining,15
customer_74,vehicle_1,SAVEIRO CS RB MPI,82245,62528,agribusiness,23
customer_74,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58760,agribusiness,17
customer_99,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,71496,mining,31
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,42979,mining,25
customer_97,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125577,engineering,10
customer_70,vehicle_8,GM-S10 CABINE SIMPLES,175555,118796,engineering,13
customer_54,vehicle_7,HILUX CS DSL 4X4,262854,158930,energy,14
customer_30,vehicle_6,TOYOTA-HILUX CS 4X4,172298,132540,agribusiness,24
customer_10,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,116306,energy,35
customer_14,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,41457,energy,33
customer_74,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,117810,agribusiness,13
customer_21,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49248,agribusiness,21
customer_98,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21829,energy,20
customer_1,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64403,agribusiness,16
customer_84,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,127790,other,11
customer_47,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,18739,mining,30
customer_14,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,50387,energy,26
customer_68,vehicle_6,TOYOTA-HILUX CS 4X4,172298,87029,mining,16
